timestamp,heart_rate,rr_ms,rmssd,emotion
1751005429.965434,86,"[792.96875, 708.984375]",55.26,鎮静系
1751005430.9549031,84,[724.609375],54.58,鎮静系
1751005432.0770688,82,[747.0703125],47.44,鎮静系
1751005433.1129189,82,"[708.984375, 754.8828125]",50.84,鎮静系
1751005433.968617,82,[670.8984375],57.98,鎮静系
1751005434.9589055,81,"[693.359375, 693.359375]",46.14,鎮静系
1751005435.947575,82,[632.8125],50.09,鎮静系
1751005436.983097,83,"[640.625, 602.5390625]",43.20,鎮静系
1751005437.9729075,84,[617.1875],42.83,鎮静系
1751005438.9624553,85,"[648.4375, 701.171875]",43.09,鎮静系
1751005439.9535232,87,[655.2734375],36.15,鎮静系
1751005440.9885209,88,[732.421875],43.73,鎮静系
1751005441.9782023,88,"[770.5078125, 800.78125]",42.04,鎮静系
1751005443.012912,88,[739.2578125],46.71,鎮静系
1751005443.9573896,87,[716.796875],45.57,鎮静系
1751005444.948546,85,"[754.8828125, 754.8828125]",45.88,鎮静系
1751005446.0719876,84,[693.359375],47.08,鎮静系
1751005446.9727907,83,"[678.7109375, 708.984375]",38.04,鎮静系
1751005447.9629202,81,[739.2578125],37.25,鎮静系
1751005448.9526002,81,[739.2578125],35.86,鎮静系
1751005449.987335,82,[686.5234375],34.27,鎮静系
1751005451.0226858,82,[831.0546875],58.65,鎮静系
1751005461.958227,82,"[732.421875, 739.2578125, 770.5078125, 831.0546875]",66.60,鎮静系
1751005462.9918602,81,[861.328125],66.60,鎮静系
1751005463.9828687,79,[823.2421875],67.04,鎮静系
1751005464.9729207,78,[785.15625],68.24,鎮静系
1751005465.9629233,76,"[823.2421875, 930.6640625]",58.90,鎮静系
1751005470.957913,72,[899.4140625],49.97,鎮静系
1751005471.9935699,72,[777.34375],64.40,鎮静系
1751005472.9846113,73,[800.78125],64.03,鎮静系
1751005473.9729223,74,"[785.15625, 754.8828125]",60.99,鎮静系
1751005474.9641805,74,[800.78125],61.59,鎮静系
1751005475.9529305,74,[823.2421875],60.73,鎮静系
1751005476.988224,74,[754.8828125],63.61,鎮静系
1751005477.9778159,74,[777.34375],53.10,鎮静系
1751005482.028114,75,"[808.59375, 792.96875, 892.578125, 732.421875, 792.96875]",73.22,鎮静系
1751005483.0193691,74,[777.34375],71.79,鎮静系
1751005483.96219,73,[732.421875],72.95,鎮静系
1751005487.9675958,75,[762.6953125],70.03,鎮静系
1751005488.9582093,75,"[762.6953125, 777.34375]",69.02,鎮静系
1751005489.99381,75,[792.96875],69.02,鎮静系
1751005490.983228,76,[808.59375],60.73,鎮静系
1751005491.9726698,76,[747.0703125],35.48,鎮静系
1751005492.9626803,76,"[770.5078125, 823.2421875]",34.57,鎮静系
1751005493.953297,76,[762.6953125],37.12,鎮静系
1751005499.9830332,73,"[686.5234375, 686.5234375, 732.421875, 792.96875]",50.11,鎮静系
1751005500.9732492,73,[708.984375],57.16,鎮静系
1751005501.9629068,74,[785.15625],59.09,鎮静系
1751005518.9730058,83,"[792.96875, 739.2578125, 732.421875, 693.359375]",50.71,鎮静系
1751005519.9629312,84,[708.984375],50.98,鎮静系
1751005520.9979343,85,[716.796875],48.70,鎮静系
1751005526.9832492,84,"[999.0234375, 716.796875, 708.984375, 777.34375]",136.95,鎮静系
1751005527.972213,84,[754.8828125],135.98,鎮静系
1751005529.007158,83,[716.796875],136.55,鎮静系
1751005529.9978483,80,[838.8671875],141.89,鎮静系
1751005530.9871411,78,[770.5078125],143.62,鎮静系
1751005532.0666916,77,[1403.3203125],255.17,鎮静系
1751005532.9676275,76,[800.78125],310.81,鎮静系
1751005534.00248,76,"[708.984375, 716.796875]",297.81,鎮静系
1751005534.9925203,76,[739.2578125],297.03,鎮静系
1751005535.982767,77,[770.5078125],297.12,鎮静系
1751005537.0172343,78,"[762.6953125, 770.5078125]",294.07,鎮静系
1751005540.9781692,78,[777.34375],293.19,鎮静系
1751005541.968005,78,[800.78125],203.78,鎮静系
1751005543.0017276,79,"[739.2578125, 732.421875]",26.02,分類不能
1751005543.992048,79,[770.5078125],28.83,分類不能
1751005544.9818506,78,[747.0703125],28.92,分類不能
1751005598.9821842,87,"[655.2734375, 937.5, 823.2421875, 785.15625]",110.03,鎮静系
1751005599.9725516,86,"[708.984375, 724.609375]",110.89,鎮静系
1751005601.052808,85,[724.609375],110.87,鎮静系
1751005601.9972777,84,"[701.171875, 693.359375]",110.17,鎮静系
1751005602.9880939,83,[693.359375],105.84,鎮静系
1751005603.9763622,82,[754.8828125],52.65,鎮静系
1751005625.981956,84,"[792.96875, 602.5390625, 648.4375, 610.3515625]",71.23,鎮静系
1751005626.9721174,84,"[617.1875, 625.0]",70.89,鎮静系
1751005628.0062623,84,[640.625],71.03,鎮静系
1751005628.9974296,87,[594.7265625],72.66,鎮静系
1751005629.986832,90,[716.796875],80.71,鎮静系
1751005631.0668209,90,[831.0546875],88.34,鎮静系
1751005638.9876664,88,"[670.8984375, 648.4375, 693.359375, 716.796875]",81.03,鎮静系
1751005639.9768856,87,[686.5234375],81.61,鎮静系
1751005641.0126388,87,"[686.5234375, 701.171875]",80.14,鎮静系
1751005642.0018513,86,[701.171875],69.05,鎮静系
1751005642.992887,86,"[655.2734375, 655.2734375]",26.48,緊張系
1751005643.9828296,85,[686.5234375],27.45,緊張系
1751005644.9718144,85,"[663.0859375, 678.7109375]",23.59,緊張系
1751005646.0970082,87,[678.7109375],21.32,緊張系
1751005646.996924,87,[724.609375],26.24,緊張系
1751005647.9863641,87,"[678.7109375, 686.5234375]",30.09,鎮静系
1751005648.9778104,87,[724.609375],28.86,緊張系
1751005650.012283,86,"[693.359375, 632.8125]",35.21,鎮静系
1751005651.0018492,86,[648.4375],34.73,鎮静系
1751005651.9920864,85,"[670.8984375, 625.0]",38.33,鎮静系
1751005692.986802,81,"[663.0859375, 701.171875, 762.6953125, 792.96875, 747.0703125]",42.47,鎮静系
1751005694.0219946,80,[792.96875],40.38,鎮静系
1751005719.9877892,90,"[648.4375, 602.5390625, 526.3671875, 693.359375]",86.31,鎮静系
1751005720.9775417,90,"[701.171875, 686.5234375]",83.06,鎮静系
1751005722.0573897,89,[686.5234375],82.44,鎮静系
1751005723.0028057,89,"[800.78125, 640.625]",103.10,鎮静系
1751005744.0623896,93,"[594.7265625, 625.0, 564.453125, 739.2578125]",92.03,鎮静系
1751005745.0523753,91,"[762.6953125, 747.0703125]",92.34,鎮静系
1751005746.0419884,87,[678.7109375],95.11,鎮静系
1751005746.9877217,85,[716.796875],88.07,鎮静系
1751005748.0247126,83,[686.5234375],70.77,鎮静系
1751005749.0124822,83,"[678.7109375, 648.4375]",69.15,鎮静系
1751005750.0027382,82,[708.984375],69.15,鎮静系
1751005750.9914634,82,[747.0703125],39.34,鎮静系
1751005752.028351,82,[701.171875],41.48,鎮静系
1751005759.0036726,85,"[632.8125, 655.2734375, 670.8984375, 724.609375]",42.83,鎮静系
1751005759.9922805,86,[724.609375],42.75,鎮静系
1751005761.0277066,86,[670.8984375],45.23,鎮静系
1751005762.0174322,85,[640.625],41.72,鎮静系
1751005763.0068078,85,[686.5234375],42.58,鎮静系
1751005763.997453,84,"[686.5234375, 732.421875]",35.98,鎮静系
1751005764.9868813,83,[678.7109375],39.48,鎮静系
1751005766.0221562,83,"[655.2734375, 686.5234375]",37.16,鎮静系
1751005768.0039365,83,[648.4375],39.27,鎮静系
1751005768.9919496,84,"[602.5390625, 670.8984375]",43.27,鎮静系
1751005770.0298803,85,[693.359375],41.17,鎮静系
1751005771.0173385,85,[670.8984375],41.84,鎮静系
1751005775.022124,88,[655.2734375],39.29,鎮静系
1751005776.0129893,88,[678.7109375],35.84,鎮静系
1751005777.0032697,88,"[670.8984375, 663.0859375]",33.59,鎮静系
1751005777.992728,88,[724.609375],37.25,鎮静系
1751005779.0269425,88,[754.8828125],35.43,鎮静系
1751005780.0184798,88,"[747.0703125, 724.609375]",27.26,緊張系
1751005781.00778,86,[754.8828125],28.09,緊張系
1751005781.9975505,84,[724.609375],29.39,分類不能
1751005783.0317626,83,"[693.359375, 732.421875]",32.77,鎮静系
1751005784.0224857,82,[716.796875],33.08,鎮静系
1751005785.0127861,82,"[686.5234375, 678.7109375]",26.08,分類不能
1751005786.0025764,83,[693.359375],26.41,分類不能
1751005786.9917934,82,[701.171875],25.46,分類不能
1751005788.0259838,82,"[678.7109375, 678.7109375]",22.37,分類不能
1751005789.0173197,82,[732.421875],26.69,分類不能
1751005790.0075397,83,[762.6953125],25.39,分類不能
1751005790.9976344,84,"[701.171875, 724.609375]",31.58,鎮静系
1751005792.0323834,84,[762.6953125],33.94,鎮静系
1751005793.022354,83,[754.8828125],33.69,鎮静系
1751005794.012974,83,"[716.796875, 678.7109375]",37.34,鎮静系
1751005795.0967345,82,[678.7109375],37.34,鎮静系
1751005803.0130267,83,"[785.15625, 777.34375, 708.984375, 708.984375]",47.70,鎮静系
1751005808.996648,84,[663.0859375],48.46,鎮静系
1751005810.0321646,85,"[670.8984375, 617.1875]",50.08,鎮静系
1751005811.0222323,87,[617.1875],48.44,鎮静系
1751005812.0126553,87,"[678.7109375, 815.4296875]",59.87,鎮静系
1751005815.0277123,89,"[777.34375, 777.34375]",56.75,鎮静系
1751005816.016616,89,[686.5234375],64.32,鎮静系
1751005817.006888,87,[693.359375],62.51,鎮静系
1751005817.9965708,85,[693.359375],62.46,鎮静系
1751005852.0187566,100,"[579.1015625, 648.4375, 625.0, 678.7109375, 663.0859375]",57.58,鎮静系
1751005853.0067983,98,[701.171875],58.96,鎮静系
1751005853.996988,94,[686.5234375],50.83,鎮静系
1751005855.032597,92,"[770.5078125, 724.609375]",59.97,鎮静系
1751005856.022442,91,[777.34375],49.54,鎮静系
1751005857.0112846,89,[632.8125],65.13,鎮静系
1751005862.0060565,86,[716.796875],70.46,鎮静系
1751005863.042561,85,[800.78125],73.67,鎮静系
1751005866.0120223,83,[732.421875],76.94,鎮静系
1751005867.0463145,82,[693.359375],76.99,鎮静系
1751005924.0171125,84,"[640.625, 663.0859375, 663.0859375, 678.7109375]",70.49,鎮静系
1751005925.0064027,85,[716.796875],53.00,鎮静系
1751005930.001866,83,[678.7109375],46.77,鎮静系
1751005956.0134945,90,"[701.171875, 739.2578125, 648.4375, 625.0]",40.00,鎮静系
1751005957.0471618,90,[663.0859375],41.30,鎮静系
1751005958.1261246,89,[693.359375],42.51,鎮静系
1751005968.0710912,90,"[678.7109375, 625.0, 648.4375, 686.5234375]",44.37,鎮静系
1751005969.016714,91,"[655.2734375, 754.8828125]",45.84,鎮静系
1751005970.0516064,92,[747.0703125],45.25,鎮静系
1751005972.032286,91,"[701.171875, 732.421875]",46.12,鎮静系
1751005980.0438519,85,"[716.796875, 678.7109375, 663.0859375, 724.609375]",46.86,鎮静系
1751005981.0319984,85,[732.421875],45.77,鎮静系
1751005991.0668528,81,"[739.2578125, 739.2578125, 693.359375, 724.609375, 762.6953125]",33.53,鎮静系
1751005992.0114274,80,[708.984375],35.83,鎮静系
1751005993.0471284,81,"[640.625, 754.8828125]",52.97,鎮静系
1751005994.0368438,81,[732.421875],53.44,鎮静系
1751005995.0274699,81,[716.796875],53.64,鎮静系
1751005996.0172935,82,[1052.734375],124.16,鎮静系
1751006009.0222478,88,"[724.609375, 686.5234375, 785.15625, 815.4296875]",167.03,鎮静系
1751006010.1019173,86,[762.6953125],166.40,鎮静系
1751006016.042245,81,"[708.984375, 708.984375, 663.0859375, 708.984375]",120.02,鎮静系
1751006017.030546,81,[655.2734375],52.56,鎮静系
1751006039.0819438,88,"[648.4375, 663.0859375, 670.8984375, 640.625]",35.31,鎮静系
1751006040.0264964,88,"[632.8125, 655.2734375]",31.45,鎮静系
1751006041.0618322,91,[716.796875],34.29,鎮静系
1751006042.0519133,91,[716.796875],30.69,鎮静系
1751006043.0407794,93,"[693.359375, 693.359375]",26.02,緊張系
1751006044.0315855,93,[747.0703125],31.20,鎮静系
1751006045.0213358,93,[701.171875],34.65,鎮静系
1751006050.0615244,85,[648.4375],37.52,鎮静系
1751006057.0366187,85,"[678.7109375, 663.0859375, 632.8125, 655.2734375]",34.81,鎮静系
1751006058.116534,85,"[670.8984375, 640.625]",35.77,鎮静系
1751006059.0613573,86,[655.2734375],31.35,鎮静系
1751006060.0515358,87,"[670.8984375, 678.7109375]",21.76,緊張系
1751006061.0430918,87,[678.7109375],19.28,緊張系
1751006062.031926,87,"[617.1875, 670.8984375]",31.37,鎮静系
1751006063.0218437,87,[686.5234375],30.90,鎮静系
1751006064.0560768,88,"[747.0703125, 556.640625]",72.54,鎮静系
1751006081.0657873,86,"[777.34375, 792.96875, 823.2421875, 648.4375]",118.92,鎮静系
1751006092.046422,76,"[792.96875, 716.796875, 808.59375, 846.6796875]",130.49,鎮静系
1751006093.035976,76,[777.34375],116.33,鎮静系
1751006094.0717766,75,[732.421875],91.35,鎮静系
1751006095.0617692,74,"[777.34375, 739.2578125]",92.75,鎮静系
1751006096.0538082,74,[708.984375],72.86,鎮静系
1751006097.0415883,74,[732.421875],55.22,鎮静系
1751006098.0324361,75,"[762.6953125, 747.0703125]",39.96,鎮静系
1751006102.036717,78,"[724.609375, 770.5078125, 770.5078125, 724.609375]",31.26,鎮静系
1751006103.071726,78,[739.2578125],28.98,分類不能
1751006104.1062853,78,[770.5078125],29.10,分類不能
1751006111.0353074,80,"[770.5078125, 708.984375, 686.5234375, 701.171875]",33.18,鎮静系
1751006112.0719047,81,"[724.609375, 747.0703125]",31.37,鎮静系
1751006113.060688,81,[739.2578125],27.51,分類不能
1751006114.0507538,82,[708.984375],28.89,分類不能
1751006115.0422733,82,"[762.6953125, 754.8828125]",32.46,鎮静系
1751006116.0305061,82,[732.421875],26.25,分類不能
1751006117.0657868,81,[724.609375],25.29,分類不能
1751006118.0565846,80,"[770.5078125, 701.171875]",36.37,鎮静系
1751006119.0463483,79,[663.0859375],37.79,鎮静系
1751006120.081753,79,"[640.625, 670.8984375]",38.44,鎮静系
1751006121.1196597,80,[716.796875],37.30,鎮静系
1751006122.1057265,82,[670.8984375],40.23,鎮静系
1751006123.0516527,83,"[678.7109375, 739.2578125]",44.38,鎮静系
1751006124.0410366,84,[724.609375],41.94,鎮静系
1751006125.0319092,84,"[708.984375, 716.796875]",33.13,鎮静系
1751006126.0655308,84,[732.421875],32.69,鎮静系
1751006127.0566537,84,[739.2578125],31.18,鎮静系
1751006128.0464466,83,"[724.609375, 686.5234375]",26.25,分類不能
1751006129.0363111,82,[724.609375],29.04,分類不能
1751006130.0266428,82,[777.34375],27.30,分類不能
1751006134.0321124,82,"[777.34375, 678.7109375, 663.0859375, 678.7109375]",42.37,鎮静系
1751006135.0668185,82,[701.171875],42.97,鎮静系
1751006136.0553036,81,"[754.8828125, 724.609375]",45.65,鎮静系
1751006137.046857,82,[739.2578125],44.12,鎮静系
1751006138.037689,81,[739.2578125],40.47,鎮静系
1751006139.070747,80,"[732.421875, 732.421875]",23.70,分類不能
1751006140.0618496,80,[670.8984375],30.91,鎮静系
1751006141.051837,80,"[693.359375, 701.171875]",30.57,鎮静系
1751006142.0432234,80,[686.5234375],25.26,分類不能
1751006143.0758975,80,"[686.5234375, 732.421875]",27.32,分類不能
1751006144.0675814,81,[754.8828125],28.33,分類不能
1751006145.0557437,82,[716.796875],30.96,鎮静系
1751006146.0464473,83,"[762.6953125, 770.5078125]",27.91,分類不能
1751006147.036292,82,[762.6953125],27.01,分類不能
1751006148.1156266,81,[732.421875],28.72,分類不能
1751006149.106381,80,[739.2578125],28.39,分類不能
1751006150.0518103,79,"[762.6953125, 708.984375]",30.88,鎮静系
1751006151.0417979,78,[708.984375],29.96,分類不能
1751006152.076784,78,[747.0703125],29.96,分類不能
1751006153.0654237,78,"[754.8828125, 716.796875]",28.71,分類不能
1751006154.056554,79,[716.796875],28.60,分類不能
1751006155.0463758,79,[770.5078125],32.19,鎮静系
1751006165.0361874,81,"[663.0859375, 686.5234375, 655.2734375, 701.171875]",48.33,鎮静系
1751006174.0364347,85,"[739.2578125, 739.2578125, 693.359375, 693.359375]",49.01,鎮静系
1751006175.0714405,84,[762.6953125],51.14,鎮静系
1751006176.0607672,82,"[678.7109375, 670.8984375]",45.41,鎮静系
1751006177.0519164,82,[762.6953125],53.76,鎮静系
1751006178.0407495,83,[785.15625],52.08,鎮静系
1751006179.0759904,83,[747.0703125],52.08,鎮静系
1751006180.0659187,82,"[754.8828125, 823.2421875]",54.81,鎮静系
1751006185.0608819,79,[777.34375],56.91,鎮静系
1751006186.051574,79,"[754.8828125, 777.34375]",45.08,鎮静系
1751006187.0414042,79,[701.171875],51.68,鎮静系
1751006188.0759113,79,[815.4296875],56.43,鎮静系
1751006232.0418055,85,"[800.78125, 686.5234375, 968.75, 708.984375, 922.8515625]",158.47,鎮静系
1751006239.0618198,77,"[869.140625, 732.421875]",165.52,鎮静系
1751006240.0504816,78,[747.0703125],163.63,鎮静系
1751006241.0408146,79,"[708.984375, 701.171875]",159.59,鎮静系
1751006242.0752275,79,[732.421875],155.33,鎮静系
1751006243.0677204,80,[732.421875],123.60,鎮静系
1751006244.0555675,81,[701.171875],88.82,鎮静系
1751006248.0606437,80,[663.0859375],54.47,鎮静系
1751006249.052334,81,"[716.796875, 678.7109375]",32.43,鎮静系
1751006250.040223,82,[693.359375],32.43,鎮静系
1751006251.0763721,82,"[686.5234375, 701.171875]",30.21,鎮静系
1751006252.0663824,82,[670.8984375],30.10,鎮静系
1751006253.0552287,83,"[670.8984375, 678.7109375]",28.36,分類不能
1751006254.0462165,83,[708.984375],27.30,分類不能
1751006255.0804245,83,[670.8984375],24.20,分類不能
1751006256.0717762,83,"[663.0859375, 678.7109375]",20.85,分類不能
1751006257.0615213,84,[701.171875],22.03,分類不能
1751006258.0517817,85,"[686.5234375, 648.4375]",23.34,緊張系
1751006259.04152,85,[678.7109375],25.43,緊張系
1751006260.0759847,86,"[678.7109375, 663.0859375]",23.77,緊張系
1751006261.066303,86,[655.2734375],20.27,緊張系
1751006262.0561314,86,"[678.7109375, 693.359375]",21.49,緊張系
1751006263.0467227,86,[670.8984375],21.49,緊張系
1751006264.081046,86,"[663.0859375, 663.0859375]",16.84,緊張系
1751006265.0707483,86,[693.359375],16.84,緊張系
1751006266.0612643,86,[708.984375],17.62,緊張系
1751006267.0501206,86,"[693.359375, 693.359375]",17.43,緊張系
1751006268.0409312,86,[716.796875],17.43,緊張系
1751006269.07606,86,"[708.984375, 655.2734375]",23.48,緊張系
1751006270.0664635,86,[693.359375],26.56,緊張系
1751006271.1022441,85,[701.171875],26.69,緊張系
1751006272.0462213,85,"[777.34375, 739.2578125]",37.27,鎮静系
1751006273.0799828,85,[739.2578125],36.91,鎮静系
1751006274.0710382,84,[777.34375],39.03,鎮静系
1751006275.0603044,83,[800.78125],39.03,鎮静系
1751006276.0510194,82,"[777.34375, 747.0703125]",36.86,鎮静系
1751006277.0858216,80,[777.34375],36.05,鎮静系
1751006278.076916,79,"[762.6953125, 663.0859375]",42.12,鎮静系
1751006279.067284,78,[716.796875],43.97,鎮静系
1751006280.0559967,78,[693.359375],44.66,鎮静系
1751006281.0921276,79,"[701.171875, 693.359375]",42.26,鎮静系
1751006282.0817795,79,[739.2578125],44.26,鎮静系
1751006283.0707502,80,[792.96875],46.67,鎮静系
1751006284.0611002,81,"[739.2578125, 716.796875]",49.28,鎮静系
1751006285.0520322,80,[770.5078125],40.58,鎮静系
1751006286.0856614,80,[777.34375],36.49,鎮静系
1751006287.0758045,80,"[724.609375, 708.984375]",40.00,鎮静系
1751006288.0664308,80,[747.0703125],41.88,鎮静系
1751006289.056434,79,[762.6953125],39.34,鎮静系
1751006290.0901294,79,"[693.359375, 701.171875]",38.04,鎮静系
1751006291.0817733,79,[777.34375],45.12,鎮静系
1751006292.0703752,79,[800.78125],42.15,鎮静系
1751006293.0617683,80,[739.2578125],46.82,鎮静系
1751006302.0607033,81,"[670.8984375, 724.609375, 686.5234375, 724.609375]",53.19,鎮静系
1751006303.0610483,82,[610.3515625],61.20,鎮静系
1751006335.1820922,100,"[625.0, 632.8125, 739.2578125, 808.59375]",66.61,鎮静系
1751006336.080758,97,[854.4921875],64.43,鎮静系
1751006337.0720727,94,[792.96875],65.20,鎮静系
1751006338.0614698,91,[892.578125],72.06,鎮静系
1751006339.0513072,81,"[892.578125, 823.2421875]",64.15,鎮静系
1751006340.0851712,78,[770.5078125],66.33,鎮静系
1751006341.0758612,76,[815.4296875],67.95,鎮静系
1751006342.06423,74,[823.2421875],58.01,鎮静系
1751006343.055292,74,[831.0546875],53.27,鎮静系
1751006344.0896504,74,"[777.34375, 930.6640625]",71.53,鎮静系
1751006345.0810714,73,[876.953125],65.83,鎮静系
1751006346.0699832,73,[876.953125],65.83,鎮静系
1751006347.060697,72,[869.140625],61.70,鎮静系
1751006348.095829,71,[861.328125],59.20,鎮静系
1751006349.085292,70,"[800.78125, 724.609375]",65.77,鎮静系
1751006350.0752838,69,[785.15625],68.75,鎮静系
1751006351.0649486,70,[800.78125],66.58,鎮静系
1751006352.0558376,71,"[724.609375, 739.2578125]",46.57,鎮静系
1751006353.0909357,72,[785.15625],49.02,鎮静系
1751006354.0814369,73,[876.953125],57.72,鎮静系
1751006355.072601,74,[823.2421875],60.38,鎮静系
1751006356.060751,74,[876.953125],59.66,鎮静系
1751006360.0659173,73,"[792.96875, 815.4296875, 838.8671875, 800.78125]",53.83,鎮静系
1751006361.0556397,73,[747.0703125],56.52,鎮静系
1751006362.1356168,72,[823.2421875],60.04,鎮静系
1751006363.0800567,71,"[854.4921875, 846.6796875]",49.63,鎮静系
1751006373.0713594,79,"[678.7109375, 670.8984375, 663.0859375, 686.5234375]",66.72,鎮静系
1751006374.0612054,81,[732.421875],67.26,鎮静系
1751006379.1002722,81,[930.6640625],92.58,鎮静系
1751006380.0911293,80,[854.4921875],92.58,鎮静系
1751006381.0819945,78,[815.4296875],92.90,鎮静系
1751006382.0703623,76,[838.8671875],93.20,鎮静系
1751006383.0597496,74,[854.4921875],74.68,鎮静系
1751006384.1863067,73,"[770.5078125, 747.0703125]",80.06,鎮静系
1751006385.1749246,72,[770.5078125],80.06,鎮静系
1751006386.0751367,71,[770.5078125],78.58,鎮静系
1751006387.065853,71,[708.984375],47.21,鎮静系
1751006388.0573468,73,"[724.609375, 785.15625]",43.00,鎮静系
1751006389.0911796,74,[823.2421875],44.15,鎮静系
1751006390.1704469,76,[777.34375],46.43,鎮静系
1751006391.0715203,77,[800.78125],37.86,鎮静系
1751006392.0596201,77,"[854.4921875, 808.59375]",43.20,鎮静系
1751006393.0989292,76,[792.96875],43.51,鎮静系
1751006394.0857837,76,[831.0546875],40.42,鎮静系
1751006400.0704792,74,"[686.5234375, 732.421875]",61.27,鎮静系
1751006401.0603786,75,[777.34375],61.78,鎮静系
1751006402.0964606,77,"[777.34375, 495.1171875]",111.23,鎮静系
1751006409.0711834,80,"[739.2578125, 747.0703125, 716.796875, 732.421875, 770.5078125]",127.39,鎮静系
1751006410.0604362,79,[777.34375],126.49,鎮静系
1751006411.0960476,79,[732.421875],126.49,鎮静系
1751006412.0860612,79,[777.34375],127.37,鎮静系
1751006413.0755167,79,"[831.0546875, 800.78125]",34.25,鎮静系
1751006414.0648203,79,[831.0546875],35.61,鎮静系
1751006415.100283,78,[869.140625],36.43,鎮静系
1751006416.090747,76,"[861.328125, 663.0859375]",74.25,鎮静系
1751006417.0810797,74,[716.796875],76.34,鎮静系
1751006422.074981,75,[678.7109375],75.93,鎮静系
1751006423.0648181,76,"[785.15625, 884.765625]",87.07,鎮静系
1751006424.0988052,75,[838.8671875],87.83,鎮静系
1751006460.0996342,84,"[655.2734375, 625.0, 716.796875, 701.171875]",88.81,鎮静系
1751006461.0907805,85,[648.4375],88.75,鎮静系
1751006462.125326,86,"[808.59375, 747.0703125]",98.62,鎮静系
1751006463.0702157,85,[770.5078125],93.19,鎮静系
1751006464.1056547,85,[732.421875],92.80,鎮静系
1751006465.0954487,84,"[785.15625, 831.0546875]",72.86,鎮静系
1751006466.0849419,83,[770.5078125],69.13,鎮静系
1751006467.0751207,81,[754.8828125],69.13,鎮静系
1751006468.0652483,77,[800.78125],68.59,鎮静系
1751006469.1007874,76,[823.2421875],43.71,鎮静系
1751006470.089664,75,"[785.15625, 792.96875]",39.96,鎮静系
1751006471.080304,75,[838.8671875],40.86,鎮静系
1751006472.0696077,75,[655.2734375],71.46,鎮静系
1751006473.1041625,74,"[762.6953125, 732.421875]",76.48,鎮静系
1751006474.095306,75,[716.796875],76.48,鎮静系
1751006475.0855045,75,[747.0703125],75.61,鎮静系
1751006479.0903065,76,"[815.4296875, 823.2421875, 762.6953125, 823.2421875]",81.23,鎮静系
1751006480.0802538,76,[869.140625],55.57,鎮静系
1751006481.0699177,75,"[792.96875, 754.8828125]",50.10,鎮静系
1751006482.1050327,73,[777.34375],50.38,鎮静系
1751006483.0969517,72,[800.78125],49.98,鎮静系
1751006484.1756694,73,"[754.8828125, 754.8828125]",46.97,鎮静系
1751006485.0745747,73,[823.2421875],48.14,鎮静系
1751006486.110044,74,[792.96875],44.86,鎮静系
1751006487.1009192,74,"[724.609375, 708.984375]",40.98,鎮静系
1751006488.090173,74,[831.0546875],56.34,鎮静系
1751006489.0818799,75,[701.171875],70.66,鎮静系
1751006490.0698974,76,[678.7109375],70.62,鎮静系
1751006491.105937,75,"[686.5234375, 884.765625]",95.54,鎮静系
1751006492.0949764,75,[716.796875],108.36,鎮静系
1751006493.085657,75,[770.5078125],109.37,鎮静系
1751006501.094613,79,"[732.421875, 724.609375, 648.4375, 808.59375]",107.46,鎮静系
1751006502.0849154,81,[732.421875],110.16,鎮静系
1751006503.0753357,81,"[747.0703125, 708.984375]",89.15,鎮静系
1751006504.109601,81,[785.15625],73.88,鎮静系
1751006505.1002913,81,[747.0703125],72.79,鎮静系
1751006506.0899463,81,"[708.984375, 724.609375]",72.93,鎮静系
1751006507.0798905,80,[777.34375],70.59,鎮静系
1751006508.0706854,79,[754.8828125],46.79,鎮静系
1751006509.1046798,80,"[716.796875, 747.0703125]",42.23,鎮静系
1751006510.139457,79,[792.96875],43.08,鎮静系
1751006511.129312,79,[747.0703125],38.02,鎮静系
1751006512.0744312,79,[724.609375],36.61,鎮静系
1751006513.109596,78,"[808.59375, 747.0703125]",48.54,鎮静系
1751006514.0997136,78,[739.2578125],45.32,鎮静系
1751006515.0901713,78,[670.8984375],50.17,鎮静系
1751006521.0750344,78,"[716.796875, 892.578125, 777.34375, 785.15625]",83.28,鎮静系
1751006522.109369,77,[861.328125],86.74,鎮静系
1751006526.0704381,75,"[739.2578125, 747.0703125, 732.421875, 678.7109375, 701.171875]",87.31,鎮静系
1751006527.1042442,75,[747.0703125],66.51,鎮静系
1751006528.0949297,76,[739.2578125],54.36,鎮静系
1751006529.0853584,78,"[739.2578125, 823.2421875]",55.56,鎮静系
1751006530.0742314,79,[831.0546875],37.93,鎮静系
1751006531.1087515,79,[739.2578125],48.66,鎮静系
1751006532.099653,79,[762.6953125],49.04,鎮静系
1751006533.0893638,78,"[792.96875, 785.15625]",46.23,鎮静系
1751006534.1697898,78,[754.8828125],44.78,鎮静系
1751006535.1142447,77,[785.15625],45.83,鎮静系
1751006536.1048808,76,[739.2578125],48.31,鎮静系
1751006537.0940347,76,"[724.609375, 625.0]",51.67,鎮静系
1751006538.0846496,76,[854.4921875],87.09,鎮静系
1751006549.110417,82,"[708.984375, 686.5234375, 663.0859375, 670.8984375]",98.95,鎮静系
1751006550.100099,82,[640.625],98.95,鎮静系
1751006551.089491,83,"[693.359375, 732.421875]",100.06,鎮静系
1751006552.0800662,86,[724.609375],94.42,鎮静系
1751006553.1152966,86,"[693.359375, 754.8828125]",35.21,鎮静系
1751006554.103554,86,[785.15625],35.86,鎮静系
